DateString,imputed,Value,Date,measure,Type
1999-May,0,125.28404128338357,1999-05-15,Repeat sales HPI,Townhouse
1999-Jun,0,124.0893750167122,1999-06-15,Repeat sales HPI,Townhouse
1999-Jul,0,126.26861814452491,1999-07-15,Repeat sales HPI,Townhouse
1999-Aug,0,122.18711186573385,1999-08-15,Repeat sales HPI,Townhouse
1999-Sep,0,123.73990802660431,1999-09-15,Repeat sales HPI,Townhouse
1999-Oct,0,120.53004869611807,1999-10-15,Repeat sales HPI,Townhouse
1999-Nov,0,119.02202355155774,1999-11-15,Repeat sales HPI,Townhouse
1999-Dec,0,116.93189514024857,1999-12-15,Repeat sales HPI,Townhouse
2000-Jan,0,132.88891497538927,2000-01-15,Repeat sales HPI,Townhouse
2000-Feb,0,121.29204622615262,2000-02-15,Repeat sales HPI,Townhouse
2000-Mar,0,125.21705575887422,2000-03-15,Repeat sales HPI,Townhouse
2000-Apr,0,131.55489785699547,2000-04-15,Repeat sales HPI,Townhouse
2000-May,0,123.2811765281572,2000-05-15,Repeat sales HPI,Townhouse
2000-Jun,0,126.88689959292849,2000-06-15,Repeat sales HPI,Townhouse
2000-Jul,0,126.70607186963929,2000-07-15,Repeat sales HPI,Townhouse
2000-Aug,0,121.83528254084115,2000-08-15,Repeat sales HPI,Townhouse
2000-Sep,0,124.94215803690648,2000-09-15,Repeat sales HPI,Townhouse
2000-Oct,0,121.72079087867938,2000-10-15,Repeat sales HPI,Townhouse
2000-Nov,0,120.29750310289396,2000-11-15,Repeat sales HPI,Townhouse
2000-Dec,0,116.22701627610425,2000-12-15,Repeat sales HPI,Townhouse
2001-Jan,0,121.39382508154854,2001-01-15,Repeat sales HPI,Townhouse
2001-Feb,0,127.79192723137393,2001-02-15,Repeat sales HPI,Townhouse
2001-Mar,0,130.6423885803426,2001-03-15,Repeat sales HPI,Townhouse
2001-Apr,0,125.90403258437597,2001-04-15,Repeat sales HPI,Townhouse
2001-May,0,123.87343370772108,2001-05-15,Repeat sales HPI,Townhouse
2001-Jun,0,127.60458198675151,2001-06-15,Repeat sales HPI,Townhouse
2001-Jul,0,128.03586092298386,2001-07-15,Repeat sales HPI,Townhouse
2001-Aug,0,129.1866211404009,2001-08-15,Repeat sales HPI,Townhouse
2001-Sep,0,127.2105677773254,2001-09-15,Repeat sales HPI,Townhouse
2001-Oct,0,129.1230807347452,2001-10-15,Repeat sales HPI,Townhouse
2001-Nov,0,131.5575763118646,2001-11-15,Repeat sales HPI,Townhouse
2001-Dec,0,128.77304926730807,2001-12-15,Repeat sales HPI,Townhouse
2002-Jan,0,133.82082778526708,2002-01-15,Repeat sales HPI,Townhouse
2002-Feb,0,136.40009549132898,2002-02-15,Repeat sales HPI,Townhouse
2002-Mar,0,137.08433129696965,2002-03-15,Repeat sales HPI,Townhouse
2002-Apr,0,139.69016498304208,2002-04-15,Repeat sales HPI,Townhouse
2002-May,0,134.4626403146782,2002-05-15,Repeat sales HPI,Townhouse
2002-Jun,0,142.06485305233483,2002-06-15,Repeat sales HPI,Townhouse
2002-Jul,0,136.9464962984497,2002-07-15,Repeat sales HPI,Townhouse
2002-Aug,0,139.94061536119926,2002-08-15,Repeat sales HPI,Townhouse
2002-Sep,0,144.77532689267875,2002-09-15,Repeat sales HPI,Townhouse
2002-Oct,0,140.14436947575516,2002-10-15,Repeat sales HPI,Townhouse
2002-Nov,0,145.63502120032646,2002-11-15,Repeat sales HPI,Townhouse
2002-Dec,0,140.6585915888547,2002-12-15,Repeat sales HPI,Townhouse
2003-Jan,0,144.25042348454548,2003-01-15,Repeat sales HPI,Townhouse
2003-Feb,0,143.9857498212061,2003-02-15,Repeat sales HPI,Townhouse
2003-Mar,0,149.1645114496116,2003-03-15,Repeat sales HPI,Townhouse
2003-Apr,0,146.79014184398292,2003-04-15,Repeat sales HPI,Townhouse
2003-May,0,144.81608263949497,2003-05-15,Repeat sales HPI,Townhouse
2003-Jun,0,147.7845732600672,2003-06-15,Repeat sales HPI,Townhouse
2003-Jul,0,152.35833342398578,2003-07-15,Repeat sales HPI,Townhouse
2003-Aug,0,154.20300607754567,2003-08-15,Repeat sales HPI,Townhouse
2003-Sep,0,157.05035982484367,2003-09-15,Repeat sales HPI,Townhouse
2003-Oct,0,154.5950372674437,2003-10-15,Repeat sales HPI,Townhouse
2003-Nov,0,156.87358790857255,2003-11-15,Repeat sales HPI,Townhouse
2003-Dec,0,151.80254826528346,2003-12-15,Repeat sales HPI,Townhouse
2004-Jan,0,163.47157425821996,2004-01-15,Repeat sales HPI,Townhouse
2004-Feb,0,168.66942170466058,2004-02-15,Repeat sales HPI,Townhouse
2004-Mar,0,175.56896526833182,2004-03-15,Repeat sales HPI,Townhouse
2004-Apr,0,178.88819776639102,2004-04-15,Repeat sales HPI,Townhouse
2004-May,0,177.2807787476831,2004-05-15,Repeat sales HPI,Townhouse
2004-Jun,0,181.25874225458816,2004-06-15,Repeat sales HPI,Townhouse
2004-Jul,0,180.11041738865785,2004-07-15,Repeat sales HPI,Townhouse
2004-Aug,0,178.82724216065628,2004-08-15,Repeat sales HPI,Townhouse
2004-Sep,0,182.55822341351862,2004-09-15,Repeat sales HPI,Townhouse
2004-Oct,0,181.71315209241092,2004-10-15,Repeat sales HPI,Townhouse
2004-Nov,0,180.68207354930587,2004-11-15,Repeat sales HPI,Townhouse
2004-Dec,0,179.64945394684005,2004-12-15,Repeat sales HPI,Townhouse
2005-Jan,0,183.2006927087681,2005-01-15,Repeat sales HPI,Townhouse
2005-Feb,0,188.314878907781,2005-02-15,Repeat sales HPI,Townhouse
2005-Mar,0,190.05995704516926,2005-03-15,Repeat sales HPI,Townhouse
2005-Apr,0,193.25341419723756,2005-04-15,Repeat sales HPI,Townhouse
2005-May,0,196.38327981248133,2005-05-15,Repeat sales HPI,Townhouse
2005-Jun,0,198.5838590123148,2005-06-15,Repeat sales HPI,Townhouse
2005-Jul,0,200.85046094647484,2005-07-15,Repeat sales HPI,Townhouse
2005-Aug,0,202.97630150385794,2005-08-15,Repeat sales HPI,Townhouse
2005-Sep,0,206.2236011426302,2005-09-15,Repeat sales HPI,Townhouse
2005-Oct,0,208.32971729956563,2005-10-15,Repeat sales HPI,Townhouse
2005-Nov,0,209.31026887808207,2005-11-15,Repeat sales HPI,Townhouse
2005-Dec,0,210.28390204526124,2005-12-15,Repeat sales HPI,Townhouse
2006-Jan,0,216.1753124889972,2006-01-15,Repeat sales HPI,Townhouse
2006-Feb,0,220.03535380031397,2006-02-15,Repeat sales HPI,Townhouse
2006-Mar,0,226.88187282872047,2006-03-15,Repeat sales HPI,Townhouse
2006-Apr,0,231.08269702068944,2006-04-15,Repeat sales HPI,Townhouse
2006-May,0,235.04184344256086,2006-05-15,Repeat sales HPI,Townhouse
2006-Jun,0,239.74557377520242,2006-06-15,Repeat sales HPI,Townhouse
2006-Jul,0,241.81158278697436,2006-07-15,Repeat sales HPI,Townhouse
2006-Aug,0,246.269316673978,2006-08-15,Repeat sales HPI,Townhouse
2006-Sep,0,244.4204170188494,2006-09-15,Repeat sales HPI,Townhouse
2006-Oct,0,245.50834906383167,2006-10-15,Repeat sales HPI,Townhouse
2006-Nov,0,247.59640125522046,2006-11-15,Repeat sales HPI,Townhouse
2006-Dec,0,243.44762569532583,2006-12-15,Repeat sales HPI,Townhouse
2007-Jan,0,247.89593706442142,2007-01-15,Repeat sales HPI,Townhouse
2007-Feb,0,250.70837362095597,2007-02-15,Repeat sales HPI,Townhouse
2007-Mar,0,253.6872168594008,2007-03-15,Repeat sales HPI,Townhouse
2007-Apr,0,256.7083398005796,2007-04-15,Repeat sales HPI,Townhouse
2007-May,0,260.1985431250138,2007-05-15,Repeat sales HPI,Townhouse
2007-Jun,0,261.4248967317212,2007-06-15,Repeat sales HPI,Townhouse
2007-Jul,0,265.13764019917153,2007-07-15,Repeat sales HPI,Townhouse
2007-Aug,0,265.8574732400125,2007-08-15,Repeat sales HPI,Townhouse
2007-Sep,0,266.5082948359178,2007-09-15,Repeat sales HPI,Townhouse
2007-Oct,0,265.53218445560447,2007-10-15,Repeat sales HPI,Townhouse
2007-Nov,0,268.21663718745856,2007-11-15,Repeat sales HPI,Townhouse
2007-Dec,0,270.19271876582434,2007-12-15,Repeat sales HPI,Townhouse
2008-Jan,0,270.1605642289608,2008-01-15,Repeat sales HPI,Townhouse
2008-Feb,0,275.6316873717675,2008-02-15,Repeat sales HPI,Townhouse
2008-Mar,0,276.0898760695376,2008-03-15,Repeat sales HPI,Townhouse
2008-Apr,0,277.5267046665341,2008-04-15,Repeat sales HPI,Townhouse
2008-May,0,275.1789883727358,2008-05-15,Repeat sales HPI,Townhouse
2008-Jun,0,273.4606400131489,2008-06-15,Repeat sales HPI,Townhouse
2008-Jul,0,271.9809967036888,2008-07-15,Repeat sales HPI,Townhouse
2008-Aug,0,268.5005390769489,2008-08-15,Repeat sales HPI,Townhouse
2008-Sep,0,268.8363016927684,2008-09-15,Repeat sales HPI,Townhouse
2008-Oct,0,257.5272996670254,2008-10-15,Repeat sales HPI,Townhouse
2008-Nov,0,247.68702317609444,2008-11-15,Repeat sales HPI,Townhouse
2008-Dec,0,242.43482490984132,2008-12-15,Repeat sales HPI,Townhouse
2009-Jan,0,242.07344704936102,2009-01-15,Repeat sales HPI,Townhouse
2009-Feb,0,242.2186578560338,2009-02-15,Repeat sales HPI,Townhouse
2009-Mar,0,241.68134625240515,2009-03-15,Repeat sales HPI,Townhouse
2009-Apr,0,244.68690831651304,2009-04-15,Repeat sales HPI,Townhouse
2009-May,0,247.99290141379657,2009-05-15,Repeat sales HPI,Townhouse
2009-Jun,0,252.4335741250753,2009-06-15,Repeat sales HPI,Townhouse
2009-Jul,0,256.98531239966223,2009-07-15,Repeat sales HPI,Townhouse
2009-Aug,0,257.40958365730415,2009-08-15,Repeat sales HPI,Townhouse
2009-Sep,0,263.9860389541105,2009-09-15,Repeat sales HPI,Townhouse
2009-Oct,0,264.29287667947034,2009-10-15,Repeat sales HPI,Townhouse
2009-Nov,0,268.27179851142125,2009-11-15,Repeat sales HPI,Townhouse
2009-Dec,0,265.41833053712685,2009-12-15,Repeat sales HPI,Townhouse
2010-Jan,0,270.1013476786757,2010-01-15,Repeat sales HPI,Townhouse
2010-Feb,0,273.59988148828785,2010-02-15,Repeat sales HPI,Townhouse
2010-Mar,0,275.2697414620058,2010-03-15,Repeat sales HPI,Townhouse
2010-Apr,0,273.24651866801224,2010-04-15,Repeat sales HPI,Townhouse
2010-May,0,276.2169229915779,2010-05-15,Repeat sales HPI,Townhouse
2010-Jun,0,273.27480284551024,2010-06-15,Repeat sales HPI,Townhouse
2010-Jul,0,269.50292363275963,2010-07-15,Repeat sales HPI,Townhouse
2010-Aug,0,268.6678595675775,2010-08-15,Repeat sales HPI,Townhouse
2010-Sep,0,267.3999430579649,2010-09-15,Repeat sales HPI,Townhouse
2010-Oct,0,267.46087605053674,2010-10-15,Repeat sales HPI,Townhouse
2010-Nov,0,268.00415536758464,2010-11-15,Repeat sales HPI,Townhouse
2010-Dec,0,270.29122447301745,2010-12-15,Repeat sales HPI,Townhouse
2011-Jan,0,273.43981243187693,2011-01-15,Repeat sales HPI,Townhouse
2011-Feb,0,275.80138540079514,2011-02-15,Repeat sales HPI,Townhouse
2011-Mar,0,277.31312821582657,2011-03-15,Repeat sales HPI,Townhouse
2011-Apr,0,277.3429332244651,2011-04-15,Repeat sales HPI,Townhouse
2011-May,0,280.40499895930304,2011-05-15,Repeat sales HPI,Townhouse
2011-Jun,0,277.80612797292684,2011-06-15,Repeat sales HPI,Townhouse
2011-Jul,0,280.0794073844657,2011-07-15,Repeat sales HPI,Townhouse
2011-Aug,0,273.6788989797162,2011-08-15,Repeat sales HPI,Townhouse
2011-Sep,0,276.05136990616666,2011-09-15,Repeat sales HPI,Townhouse
2011-Oct,0,276.75995186657974,2011-10-15,Repeat sales HPI,Townhouse
2011-Nov,0,273.9360803190873,2011-11-15,Repeat sales HPI,Townhouse
2011-Dec,0,270.3190194316906,2011-12-15,Repeat sales HPI,Townhouse
2012-Jan,0,272.47423993382375,2012-01-15,Repeat sales HPI,Townhouse
2012-Feb,0,275.40401808442,2012-02-15,Repeat sales HPI,Townhouse
2012-Mar,0,278.0648689650862,2012-03-15,Repeat sales HPI,Townhouse
2012-Apr,0,275.35002233367584,2012-04-15,Repeat sales HPI,Townhouse
2012-May,0,277.44358040838836,2012-05-15,Repeat sales HPI,Townhouse
2012-Jun,0,274.62281021768814,2012-06-15,Repeat sales HPI,Townhouse
2012-Jul,0,271.3143623042513,2012-07-15,Repeat sales HPI,Townhouse
2012-Aug,0,267.60875329220084,2012-08-15,Repeat sales HPI,Townhouse
2012-Sep,0,270.4021597827566,2012-09-15,Repeat sales HPI,Townhouse
2012-Oct,0,265.0724982870823,2012-10-15,Repeat sales HPI,Townhouse
2012-Nov,0,266.1520988770198,2012-11-15,Repeat sales HPI,Townhouse
2012-Dec,0,264.29181915976613,2012-12-15,Repeat sales HPI,Townhouse
2013-Jan,0,269.72178223375204,2013-01-15,Repeat sales HPI,Townhouse
2013-Feb,0,270.1711466422842,2013-02-15,Repeat sales HPI,Townhouse
2013-Mar,0,270.928596054852,2013-03-15,Repeat sales HPI,Townhouse
2013-Apr,0,270.8332240797933,2013-04-15,Repeat sales HPI,Townhouse
2013-May,0,271.1388062617565,2013-05-15,Repeat sales HPI,Townhouse
2013-Jun,0,268.85080235978427,2013-06-15,Repeat sales HPI,Townhouse
2013-Jul,0,270.6767431042331,2013-07-15,Repeat sales HPI,Townhouse
2013-Aug,0,269.40465713827984,2013-08-15,Repeat sales HPI,Townhouse
2013-Sep,0,270.24847062130874,2013-09-15,Repeat sales HPI,Townhouse
2013-Oct,0,271.1389395693742,2013-10-15,Repeat sales HPI,Townhouse
2013-Nov,0,271.4669828143957,2013-11-15,Repeat sales HPI,Townhouse
2013-Dec,0,272.8078207756258,2013-12-15,Repeat sales HPI,Townhouse
2014-Jan,0,271.81831929734636,2014-01-15,Repeat sales HPI,Townhouse
2014-Feb,0,273.519297546213,2014-02-15,Repeat sales HPI,Townhouse
2014-Mar,0,273.0895108089951,2014-03-15,Repeat sales HPI,Townhouse
2014-Apr,0,275.71748768700326,2014-04-15,Repeat sales HPI,Townhouse
2014-May,0,275.5544752005827,2014-05-15,Repeat sales HPI,Townhouse
2014-Jun,0,274.4327475574848,2014-06-15,Repeat sales HPI,Townhouse
2014-Jul,0,277.02936088148095,2014-07-15,Repeat sales HPI,Townhouse
2014-Aug,0,273.757358490258,2014-08-15,Repeat sales HPI,Townhouse
2014-Sep,0,278.15328231812214,2014-09-15,Repeat sales HPI,Townhouse
2014-Oct,0,280.0187820431437,2014-10-15,Repeat sales HPI,Townhouse
2014-Nov,0,281.0517438518142,2014-11-15,Repeat sales HPI,Townhouse
2014-Dec,0,274.58358419178364,2014-12-15,Repeat sales HPI,Townhouse
2015-Jan,0,285.1735214626387,2015-01-15,Repeat sales HPI,Townhouse
2015-Feb,0,280.20569227741896,2015-02-15,Repeat sales HPI,Townhouse
2015-Mar,0,286.34188543091074,2015-03-15,Repeat sales HPI,Townhouse
2015-Apr,0,288.7960905543447,2015-04-15,Repeat sales HPI,Townhouse
2015-May,0,290.22249914047086,2015-05-15,Repeat sales HPI,Townhouse
2015-Jun,0,293.2933823115458,2015-06-15,Repeat sales HPI,Townhouse
2015-Jul,0,292.7197439702749,2015-07-15,Repeat sales HPI,Townhouse
2015-Aug,0,294.71244474564827,2015-08-15,Repeat sales HPI,Townhouse
2015-Sep,0,299.3625666609111,2015-09-15,Repeat sales HPI,Townhouse
2015-Oct,0,302.01626365621087,2015-10-15,Repeat sales HPI,Townhouse
2015-Nov,0,305.7224857771622,2015-11-15,Repeat sales HPI,Townhouse
2015-Dec,0,305.28700978749566,2015-12-15,Repeat sales HPI,Townhouse
2016-Jan,0,311.8053175314578,2016-01-15,Repeat sales HPI,Townhouse
2016-Feb,0,326.57230636795526,2016-02-15,Repeat sales HPI,Townhouse
2016-Mar,0,345.78496153190355,2016-03-15,Repeat sales HPI,Townhouse
2016-Apr,0,360.13912337458385,2016-04-15,Repeat sales HPI,Townhouse
2016-May,0,366.5957507359543,2016-05-15,Repeat sales HPI,Townhouse
2016-Jun,0,386.2341552866653,2016-06-15,Repeat sales HPI,Townhouse
2016-Jul,0,381.75804729790013,2016-07-15,Repeat sales HPI,Townhouse
2016-Aug,0,374.84840021690223,2016-08-15,Repeat sales HPI,Townhouse
2016-Sep,0,373.84843230912327,2016-09-15,Repeat sales HPI,Townhouse
2016-Oct,0,379.1944912235313,2016-10-15,Repeat sales HPI,Townhouse
2016-Nov,0,378.73822069620485,2016-11-15,Repeat sales HPI,Townhouse
2016-Dec,0,378.74921310990413,2016-12-15,Repeat sales HPI,Townhouse
2017-Jan,0,387.3892447193011,2017-01-15,Repeat sales HPI,Townhouse
2017-Feb,0,396.6801741894308,2017-02-15,Repeat sales HPI,Townhouse
2017-Mar,0,405.46723704031473,2017-03-15,Repeat sales HPI,Townhouse
2017-Apr,0,419.8564855106511,2017-04-15,Repeat sales HPI,Townhouse
2017-May,0,433.23109007389667,2017-05-15,Repeat sales HPI,Townhouse
2017-Jun,0,440.9267130830135,2017-06-15,Repeat sales HPI,Townhouse
2017-Jul,0,445.8531567256664,2017-07-15,Repeat sales HPI,Townhouse
2017-Aug,0,442.1785018618746,2017-08-15,Repeat sales HPI,Townhouse
2017-Sep,0,452.17272649370307,2017-09-15,Repeat sales HPI,Townhouse
2017-Oct,0,455.11420252000374,2017-10-15,Repeat sales HPI,Townhouse
2017-Nov,0,460.3780101207762,2017-11-15,Repeat sales HPI,Townhouse
2017-Dec,0,462.0712121485151,2017-12-15,Repeat sales HPI,Townhouse
2018-Jan,0,472.8194416499834,2018-01-15,Repeat sales HPI,Townhouse
2018-Feb,0,479.61936191402435,2018-02-15,Repeat sales HPI,Townhouse
2018-Mar,0,479.498595946862,2018-03-15,Repeat sales HPI,Townhouse
2018-Apr,0,485.6360919078084,2018-04-15,Repeat sales HPI,Townhouse
2018-May,0,484.92192384378893,2018-05-15,Repeat sales HPI,Townhouse
2018-Jun,0,472.89740926719566,2018-06-15,Repeat sales HPI,Townhouse
2018-Jul,0,469.973338493428,2018-07-15,Repeat sales HPI,Townhouse
2018-Aug,0,468.10878654440273,2018-08-15,Repeat sales HPI,Townhouse
2018-Sep,0,459.39216648206144,2018-09-15,Repeat sales HPI,Townhouse
2018-Oct,0,459.4390898065056,2018-10-15,Repeat sales HPI,Townhouse
2018-Nov,0,448.4892382865796,2018-11-15,Repeat sales HPI,Townhouse
2018-Dec,0,445.4249881243104,2018-12-15,Repeat sales HPI,Townhouse
2019-Jan,0,440.6719593320364,2019-01-15,Repeat sales HPI,Townhouse
2019-Feb,0,449.09848931195836,2019-02-15,Repeat sales HPI,Townhouse
2019-Mar,0,455.82484322706483,2019-03-15,Repeat sales HPI,Townhouse
2019-Apr,0,448.8184027702805,2019-04-15,Repeat sales HPI,Townhouse
2019-May,0,449.3134551198712,2019-05-15,Repeat sales HPI,Townhouse
2019-Jun,0,442.3621674132881,2019-06-15,Repeat sales HPI,Townhouse
2019-Jul,0,443.5685876558594,2019-07-15,Repeat sales HPI,Townhouse
2019-Aug,0,438.9874802463483,2019-08-15,Repeat sales HPI,Townhouse
2019-Sep,0,437.2518620639064,2019-09-15,Repeat sales HPI,Townhouse
2019-Oct,0,441.1951562685578,2019-10-15,Repeat sales HPI,Townhouse
2019-Nov,0,442.9401162355251,2019-11-15,Repeat sales HPI,Townhouse
2019-Dec,0,447.06240844590974,2019-12-15,Repeat sales HPI,Townhouse
2020-Jan,0,454.57886060476767,2020-01-15,Repeat sales HPI,Townhouse
2020-Feb,0,457.23229618970754,2020-02-15,Repeat sales HPI,Townhouse
2020-Mar,0,470.0462657226396,2020-03-15,Repeat sales HPI,Townhouse
2020-Apr,0,452.4678848809311,2020-04-15,Repeat sales HPI,Townhouse
2020-May,0,458.4721464168241,2020-05-15,Repeat sales HPI,Townhouse
2020-Jun,0,463.2235631706628,2020-06-15,Repeat sales HPI,Townhouse
2020-Jul,0,463.0065240044554,2020-07-15,Repeat sales HPI,Townhouse
2020-Aug,0,466.2427225375246,2020-08-15,Repeat sales HPI,Townhouse
2020-Sep,0,470.3365568019543,2020-09-15,Repeat sales HPI,Townhouse
2020-Oct,0,467.20395669869663,2020-10-15,Repeat sales HPI,Townhouse
2020-Nov,0,476.2376745579666,2020-11-15,Repeat sales HPI,Townhouse
2020-Dec,0,484.71758694048896,2020-12-15,Repeat sales HPI,Townhouse
2021-Jan,0,494.8038655536133,2021-01-15,Repeat sales HPI,Townhouse
2021-Feb,0,521.0769952535832,2021-02-15,Repeat sales HPI,Townhouse
2021-Mar,0,536.5405347248555,2021-03-15,Repeat sales HPI,Townhouse
2021-Apr,0,550.9393374891672,2021-04-15,Repeat sales HPI,Townhouse
2021-May,0,548.4466959956997,2021-05-15,Repeat sales HPI,Townhouse
2021-Jun,0,551.6457682984536,2021-06-15,Repeat sales HPI,Townhouse
2021-Jul,0,550.5154195447608,2021-07-15,Repeat sales HPI,Townhouse
2021-Aug,0,564.5741187635762,2021-08-15,Repeat sales HPI,Townhouse
2021-Sep,0,573.7288820828143,2021-09-15,Repeat sales HPI,Townhouse
2021-Oct,0,588.8847696469953,2021-10-15,Repeat sales HPI,Townhouse
2021-Nov,0,619.7985657050078,2021-11-15,Repeat sales HPI,Townhouse
2021-Dec,0,633.0044299760222,2021-12-15,Repeat sales HPI,Townhouse
1991-Jan,0,100,1991-01-15,Repeat sales HPI,SFH
1991-Feb,0,103.33222598714147,1991-02-15,Repeat sales HPI,SFH
1991-Mar,0,108.08778846951137,1991-03-15,Repeat sales HPI,SFH
1991-Apr,0,111.52992969856564,1991-04-15,Repeat sales HPI,SFH
1991-May,0,113.56431925539545,1991-05-15,Repeat sales HPI,SFH
1991-Jun,0,113.96299662665432,1991-06-15,Repeat sales HPI,SFH
1991-Jul,0,117.20799122663925,1991-07-15,Repeat sales HPI,SFH
1991-Aug,0,117.62126016102283,1991-08-15,Repeat sales HPI,SFH
1991-Sep,0,117.20349005874368,1991-09-15,Repeat sales HPI,SFH
1991-Oct,0,117.32521977026013,1991-10-15,Repeat sales HPI,SFH
1991-Nov,0,119.03520996735277,1991-11-15,Repeat sales HPI,SFH
1991-Dec,0,118.79442004161515,1991-12-15,Repeat sales HPI,SFH
1992-Jan,0,119.4648848175508,1992-01-15,Repeat sales HPI,SFH
1992-Feb,0,122.23267156398133,1992-02-15,Repeat sales HPI,SFH
1992-Mar,0,124.9038290318315,1992-03-15,Repeat sales HPI,SFH
1992-Apr,0,127.32249863572278,1992-04-15,Repeat sales HPI,SFH
1992-May,0,128.24027566313373,1992-05-15,Repeat sales HPI,SFH
1992-Jun,0,128.02806974651924,1992-06-15,Repeat sales HPI,SFH
1992-Jul,0,129.38893268668176,1992-07-15,Repeat sales HPI,SFH
1992-Aug,0,130.2774872459167,1992-08-15,Repeat sales HPI,SFH
1992-Sep,0,132.45359615973317,1992-09-15,Repeat sales HPI,SFH
1992-Oct,0,134.07599700973114,1992-10-15,Repeat sales HPI,SFH
1992-Nov,0,137.37449528960914,1992-11-15,Repeat sales HPI,SFH
1992-Dec,0,137.31341057084322,1992-12-15,Repeat sales HPI,SFH
1993-Jan,0,138.714761165458,1993-01-15,Repeat sales HPI,SFH
1993-Feb,0,140.4359331929224,1993-02-15,Repeat sales HPI,SFH
1993-Mar,0,144.96101869547888,1993-03-15,Repeat sales HPI,SFH
1993-Apr,0,147.23493147084585,1993-04-15,Repeat sales HPI,SFH
1993-May,0,147.18615203860355,1993-05-15,Repeat sales HPI,SFH
1993-Jun,0,148.13191242763574,1993-06-15,Repeat sales HPI,SFH
1993-Jul,0,148.24719289767648,1993-07-15,Repeat sales HPI,SFH
1993-Aug,0,147.6943802108684,1993-08-15,Repeat sales HPI,SFH
1993-Sep,0,149.88291650042683,1993-09-15,Repeat sales HPI,SFH
1993-Oct,0,148.2061565762728,1993-10-15,Repeat sales HPI,SFH
1993-Nov,0,148.91798147864048,1993-11-15,Repeat sales HPI,SFH
1993-Dec,0,148.7200874437874,1993-12-15,Repeat sales HPI,SFH
1994-Jan,0,147.66605093374025,1994-01-15,Repeat sales HPI,SFH
1994-Feb,0,152.48600915272542,1994-02-15,Repeat sales HPI,SFH
1994-Mar,0,152.09103467389616,1994-03-15,Repeat sales HPI,SFH
1994-Apr,0,155.10763649890023,1994-04-15,Repeat sales HPI,SFH
1994-May,0,156.27373512068453,1994-05-15,Repeat sales HPI,SFH
1994-Jun,0,155.53067069974384,1994-06-15,Repeat sales HPI,SFH
1994-Jul,0,156.4953527895663,1994-07-15,Repeat sales HPI,SFH
1994-Aug,0,158.28179678963338,1994-08-15,Repeat sales HPI,SFH
1994-Sep,0,155.05085756217426,1994-09-15,Repeat sales HPI,SFH
1994-Oct,0,155.57049278271535,1994-10-15,Repeat sales HPI,SFH
1994-Nov,0,155.9368062394914,1994-11-15,Repeat sales HPI,SFH
1994-Dec,0,154.7300023860844,1994-12-15,Repeat sales HPI,SFH
1995-Jan,0,154.01395175583212,1995-01-15,Repeat sales HPI,SFH
1995-Feb,0,156.47403202049645,1995-02-15,Repeat sales HPI,SFH
1995-Mar,0,153.59475225840632,1995-03-15,Repeat sales HPI,SFH
1995-Apr,0,153.21678428183375,1995-04-15,Repeat sales HPI,SFH
1995-May,0,151.1083152324729,1995-05-15,Repeat sales HPI,SFH
1995-Jun,0,150.36971322853094,1995-06-15,Repeat sales HPI,SFH
1995-Jul,0,149.4736384796841,1995-07-15,Repeat sales HPI,SFH
1995-Aug,0,150.75415827229563,1995-08-15,Repeat sales HPI,SFH
1995-Sep,0,150.4578628109634,1995-09-15,Repeat sales HPI,SFH
1995-Oct,0,151.52720884194662,1995-10-15,Repeat sales HPI,SFH
1995-Nov,0,148.08331713624477,1995-11-15,Repeat sales HPI,SFH
1995-Dec,0,149.22040910172973,1995-12-15,Repeat sales HPI,SFH
1996-Jan,0,150.20533060904938,1996-01-15,Repeat sales HPI,SFH
1996-Feb,0,150.86143645022045,1996-02-15,Repeat sales HPI,SFH
1996-Mar,0,149.7937859743404,1996-03-15,Repeat sales HPI,SFH
1996-Apr,0,146.86998918179833,1996-04-15,Repeat sales HPI,SFH
1996-May,0,149.36888214902348,1996-05-15,Repeat sales HPI,SFH
1996-Jun,0,148.57826281439412,1996-06-15,Repeat sales HPI,SFH
1996-Jul,0,147.01204455476358,1996-07-15,Repeat sales HPI,SFH
1996-Aug,0,147.27918952677607,1996-08-15,Repeat sales HPI,SFH
1996-Sep,0,146.3000510089385,1996-09-15,Repeat sales HPI,SFH
1996-Oct,0,146.70318048416055,1996-10-15,Repeat sales HPI,SFH
1996-Nov,0,147.92546809316326,1996-11-15,Repeat sales HPI,SFH
1996-Dec,0,150.09687008346788,1996-12-15,Repeat sales HPI,SFH
1997-Jan,0,149.4876436053853,1997-01-15,Repeat sales HPI,SFH
1997-Feb,0,150.92521369452737,1997-02-15,Repeat sales HPI,SFH
1997-Mar,0,151.1234294501529,1997-03-15,Repeat sales HPI,SFH
1997-Apr,0,151.67169099487904,1997-04-15,Repeat sales HPI,SFH
1997-May,0,150.0968327545841,1997-05-15,Repeat sales HPI,SFH
1997-Jun,0,148.42790454684314,1997-06-15,Repeat sales HPI,SFH
1997-Jul,0,148.34232233006756,1997-07-15,Repeat sales HPI,SFH
1997-Aug,0,146.42900991425486,1997-08-15,Repeat sales HPI,SFH
1997-Sep,0,149.7680841540302,1997-09-15,Repeat sales HPI,SFH
1997-Oct,0,146.72084301464037,1997-10-15,Repeat sales HPI,SFH
1997-Nov,0,145.65696867533657,1997-11-15,Repeat sales HPI,SFH
